,date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type,loc_pid,lga_pid,Postcode
49120,3/2/2020,490000,Mernda,Melbourne,VIC,-37.59501062,145.0798157,3,house,VIC1653,VIC114,3754
49121,3/2/2020,795000,Mooroolbark,Melbourne,VIC,-37.768945,145.308435,4,house,VIC1749,VIC129,3138
49122,3/2/2020,651000,Doreen,Melbourne,VIC,-37.59897648,145.1242681,4,house,VIC774,VIC114,3754
49123,3/2/2020,1435000,Mornington,Melbourne,VIC,-38.226774,145.037776,3,house,VIC1757,VIC125,3931
49124,3/2/2020,400000,Wollert,Melbourne,VIC,-37.61570133,145.0426508,4,house,VIC2821,VIC114,3750
49125,3/2/2020,1391000,Blackburn,Melbourne,VIC,-37.826843,145.153888,3,house,VIC252,VIC136,3130
49126,3/3/2020,640000,Mernda,Melbourne,VIC,-37.6002957,145.0879264,3,house,VIC1653,VIC114,3754
49127,3/3/2020,1500000,Preston,Melbourne,VIC,-37.732353,145.01164,4,townhouse,VIC2117,VIC170,3072
49128,3/3/2020,471000,Hawthorn,Melbourne,VIC,-37.81541801,145.0369046,2,unit,VIC1143,VIC167,3122
49129,3/3/2020,1425000,Preston,Melbourne,VIC,-37.73528757,144.9890116,4,house,VIC2117,VIC170,3072
49130,3/3/2020,697000,Reservoir,Melbourne,VIC,-37.71777252,145.0261482,2,house,VIC2158,VIC170,3073
49131,3/3/2020,770000,Richmond,Melbourne,VIC,-37.81889443,145.0145123,2,unit,VIC2167,VIC115,3121
49132,3/3/2020,545000,Doveton,Melbourne,VIC,-37.985662,145.238078,3,house,VIC778,VIC127,3177
49133,3/3/2020,401500,Tarneit,Melbourne,VIC,-37.8256818,144.6762698,3,house,VIC2453,VIC95,3029
49134,3/3/2020,468000,Epping,Melbourne,VIC,-37.63381823,145.0104045,2,house,VIC870,VIC114,3076
49135,3/3/2020,530000,Tarneit,Melbourne,VIC,-37.82575765,144.6762565,3,house,VIC2453,VIC95,3029
49136,3/3/2020,402000,Epping,Melbourne,VIC,-37.63286803,145.0027497,2,house,VIC870,VIC114,3076
49137,3/3/2020,490000,Albion,Melbourne,VIC,-37.78118062,144.8246802,2,unit,VIC20,VIC168,3020
49138,3/3/2020,400000,Tarneit,Melbourne,VIC,-37.86276,144.666341,4,townhouse,VIC2453,VIC95,3029
49139,3/3/2020,586000,Lyndhurst,Melbourne,VIC,-38.07631435,145.2424819,3,house,VIC1550,VIC127,3975
49140,3/3/2020,310000,Essendon,Melbourne,VIC,-37.74292041,144.8998469,1,unit,VIC877,VIC121,3040
49141,3/3/2020,440000,Albanvale,Melbourne,VIC,-37.74216,144.772773,2,house,VIC16,VIC168,3021
49142,3/3/2020,1840000,Parkdale,Melbourne,VIC,-37.992233,145.086504,5,house,VIC2033,VIC98,3195
49143,3/3/2020,503000,Wollert,Melbourne,VIC,-37.61728787,144.9971217,3,house,VIC2821,VIC114,3750
49144,3/3/2020,780000,Seaford,Melbourne,VIC,-38.1211837,145.1249864,3,townhouse,VIC2253,VIC88,3198
49145,3/3/2020,747000,Langwarrin,Melbourne,VIC,-38.139741,145.208532,4,house,VIC1461,VIC88,3910
49146,3/3/2020,840000,Boronia,Melbourne,VIC,-37.868214,145.292184,3,house,VIC304,VIC128,3155
49147,3/3/2020,899000,Bonbeach,Melbourne,VIC,-38.05957,145.129714,4,townhouse,VIC279,VIC98,3196
49148,3/3/2020,1555000,Thornbury,Melbourne,VIC,-37.75577261,145.0148655,4,house,VIC2511,VIC170,3071
49149,3/3/2020,1135000,Greensborough,Melbourne,VIC,-37.700522,145.113574,4,house,VIC1096,VIC106,3088
49150,3/3/2020,525000,Somerville,Melbourne,VIC,-38.22905304,145.1710622,3,unit,VIC2310,VIC125,3912
49151,3/3/2020,453000,Abbotsford,Melbourne,VIC,-37.8110031,145.0067001,2,unit,VIC2,VIC115,3067
49152,3/3/2020,590000,Tullamarine,Melbourne,VIC,-37.69037072,144.8722691,3,townhouse,VIC2588,VIC168,3043
49153,3/3/2020,700000,Dandenong,Melbourne,VIC,-37.982425,145.199295,3,house,VIC705,VIC91,3175
49154,3/3/2020,471500,Doncaster,Melbourne,VIC,-37.78807979,145.1323774,2,unit,VIC766,VIC141,3108
49155,3/3/2020,390000,Maribyrnong,Melbourne,VIC,-37.771178,144.8804185,2,unit,VIC1598,VIC101,3032
49156,3/3/2020,437500,Sunbury,Melbourne,VIC,-37.578682,144.757898,4,townhouse,VIC2394,VIC96,3429
49157,3/3/2020,426000,Craigieburn,Melbourne,VIC,-37.591741,144.930527,3,townhouse,VIC660,VIC96,3064
49158,3/3/2020,610000,Fawkner,Melbourne,VIC,-37.708037,144.97555,3,house,VIC900,VIC131,3060
49159,3/3/2020,471500,Boronia,Melbourne,VIC,-37.83435943,145.2875094,2,unit,VIC304,VIC128,3155
49160,3/3/2020,650000,Doncaster,Melbourne,VIC,-37.78859001,145.1308919,3,unit,VIC766,VIC141,3108
49161,3/3/2020,643000,Braybrook,Melbourne,VIC,-37.77735,144.85327,3,townhouse,VIC323,VIC101,3019
49162,3/3/2020,460000,Richmond,Melbourne,VIC,-37.82469745,145.011819,1,unit,VIC2167,VIC115,3121
49163,3/3/2020,520000,Werribee,Melbourne,VIC,-37.88659743,144.6758031,4,house,VIC2753,VIC95,3030
49164,3/3/2020,750000,Fawkner,Melbourne,VIC,-37.697295,144.968753,4,house,VIC900,VIC131,3060
49165,3/3/2020,500000,Campbellfield,Melbourne,VIC,-37.672276,144.951467,3,unit,VIC455,VIC96,3061
49166,3/3/2020,1055000,Rosebud,Melbourne,VIC,-38.379911,144.926628,5,house,VIC2199,VIC125,3939
49167,3/3/2020,431500,Bunyip,Melbourne,VIC,-38.095481,145.724427,3,unit,VIC411,VIC161,3815
49168,3/3/2020,610000,Springvale,Melbourne,VIC,-37.95256,145.149189,2,unit,VIC2333,VIC91,3171
49169,3/3/2020,697000,Melbourne,Melbourne,VIC,-37.80839061,144.9663555,2,unit,VIC1634,VIC107,3004
49170,3/3/2020,436500,Werribee,Melbourne,VIC,-37.877157,144.662716,3,house,VIC2753,VIC95,3030
49171,3/3/2020,355000,Melbourne,Melbourne,VIC,-37.81846898,144.9554711,1,unit,VIC1634,VIC107,3004
49172,3/3/2020,488000,Sunbury,Melbourne,VIC,-37.57457758,144.7072543,3,house,VIC2394,VIC96,3429
49173,3/3/2020,590000,Ardeer,Melbourne,VIC,-37.775681,144.796875,4,house,VIC62,VIC168,3022
49174,3/3/2020,420500,Tullamarine,Melbourne,VIC,-37.69600656,144.8805456,2,house,VIC2588,VIC168,3043
49175,3/3/2020,430000,Hastings,Melbourne,VIC,-38.29974787,145.1693139,3,house,VIC1136,VIC125,3915
49176,3/3/2020,697000,Melbourne,Melbourne,VIC,-37.80839061,144.9663555,2,unit,VIC1634,VIC107,3000
49177,3/3/2020,690000,Cairnlea,Melbourne,VIC,-37.75522,144.781263,4,house,VIC441,VIC168,3023
49178,3/3/2020,1150000,Warrandyte,Melbourne,VIC,-37.75359799,145.2100062,4,house,VIC2706,VIC141,3113
49179,3/3/2020,346000,Melbourne,Melbourne,VIC,-37.80812426,144.9598124,2,unit,VIC1634,VIC107,3000
49180,3/3/2020,590000,Tarneit,Melbourne,VIC,-37.817337,144.660989,4,house,VIC2453,VIC95,3029
49181,3/3/2020,490000,Doveton,Melbourne,VIC,-37.991769,145.240244,3,house,VIC778,VIC127,3177
49182,3/3/2020,721000,Collingwood,Melbourne,VIC,-37.80679952,144.985364,1,unit,VIC613,VIC115,3066
49183,3/3/2020,885000,Niddrie,Melbourne,VIC,-37.735413,144.884016,3,house,VIC1938,VIC121,3042
49184,3/3/2020,2700000,Hawthorn,Melbourne,VIC,-37.820366,145.045031,4,house,VIC1143,VIC167,3122
49185,3/3/2020,660000,Belgrave,Melbourne,VIC,-37.917263,145.344859,3,house,VIC188,VIC129,3160
49186,3/3/2020,680000,Keysborough,Melbourne,VIC,-38.00099678,145.1838018,3,townhouse,VIC1334,VIC91,3173
49187,3/3/2020,800000,Yarraville,Melbourne,VIC,-37.823924,144.875534,3,house,VIC2918,VIC101,3013
49188,3/3/2020,1050000,Clayton,Melbourne,VIC,-37.924286,145.112249,4,townhouse,VIC567,VIC104,3168
49189,3/3/2020,660000,Boronia,Melbourne,VIC,-37.86551511,145.2680038,3,townhouse,VIC304,VIC128,3155
49190,3/3/2020,675000,Thomastown,Melbourne,VIC,-37.680835,144.991166,4,house,VIC2507,VIC114,3074
49191,3/3/2020,475000,Thomastown,Melbourne,VIC,-37.67573002,145.0317232,3,house,VIC2507,VIC114,3074
49192,3/3/2020,707000,Lilydale,Melbourne,VIC,-37.759333,145.385108,5,house,VIC1499,VIC129,3140
49193,3/3/2020,518000,Hadfield,Melbourne,VIC,-37.7150262,144.9452419,2,unit,VIC1116,VIC131,3046
49194,3/3/2020,960000,Berwick,Melbourne,VIC,-38.01314693,145.3338036,3,house,VIC224,VIC127,3806
49195,3/3/2020,1380000,Lilydale,Melbourne,VIC,-37.758469,145.367973,4,house,VIC1499,VIC129,3140
49196,3/3/2020,896000,Chelsea,Melbourne,VIC,-38.05043728,145.1257008,3,townhouse,VIC535,VIC98,3196
49197,3/3/2020,350000,Mernda,Melbourne,VIC,-37.60088897,145.0848139,2,unit,VIC1653,VIC114,3754
49198,3/3/2020,935000,Berwick,Melbourne,VIC,-38.021085,145.329869,4,house,VIC224,VIC127,3806
49199,3/3/2020,540000,Pakenham,Melbourne,VIC,-38.06951473,145.4384755,3,house,VIC2023,VIC161,3810
49200,3/3/2020,427000,Pakenham,Melbourne,VIC,-38.08253904,145.4543163,3,house,VIC2023,VIC161,3810
49201,3/3/2020,680000,Pakenham,Melbourne,VIC,-38.08024824,145.4479221,4,house,VIC2023,VIC161,3810
49202,3/3/2020,450000,Pakenham,Melbourne,VIC,-38.06565854,145.4542423,3,house,VIC2023,VIC161,3810
49203,3/3/2020,442000,Pakenham,Melbourne,VIC,-38.0591363,145.4863135,3,house,VIC2023,VIC161,3810
49204,3/3/2020,148000,Frankston,Melbourne,VIC,-38.1328087,145.1249488,2,unit,VIC939,VIC88,3199
49205,3/3/2020,775000,Yarraville,Melbourne,VIC,-37.81518964,144.8896959,2,house,VIC2918,VIC101,3013
49206,3/3/2020,155000,Frankston,Melbourne,VIC,-38.1328087,145.1249488,2,unit,VIC939,VIC88,3199
49207,3/3/2020,700000,Frankston,Melbourne,VIC,-38.144954,145.142712,4,house,VIC939,VIC88,3199
49208,3/3/2020,320000,Frankston,Melbourne,VIC,-38.136433,145.123668,2,house,VIC939,VIC88,3199
49209,3/3/2020,990000,Doreen,Melbourne,VIC,-37.5819843,145.1391191,4,house,VIC774,VIC114,3754
49210,3/3/2020,1310000,Highett,Melbourne,VIC,-37.952064,145.03919,4,house,VIC1177,VIC98,3190
49211,3/3/2020,2400000,Doreen,Melbourne,VIC,-37.61879735,145.1713995,4,house,VIC774,VIC114,3754
49212,3/3/2020,610000,Seabrook,Melbourne,VIC,-37.87794195,144.760535,3,house,VIC2251,VIC97,3028
49213,3/3/2020,415000,Pakenham,Melbourne,VIC,-38.06401125,145.446151,3,townhouse,VIC2023,VIC161,3810
49214,3/3/2020,1150000,Keysborough,Melbourne,VIC,-38.00135269,145.1665058,5,house,VIC1334,VIC91,3173
49215,3/3/2020,1157000,Yarraville,Melbourne,VIC,-37.81846151,144.8955765,4,house,VIC2918,VIC101,3013
49216,3/3/2020,710000,Kilsyth,Melbourne,VIC,-37.79900245,145.3268983,4,house,VIC1349,VIC129,3137
49217,3/3/2020,1152500,Altona,Melbourne,VIC,-37.862416,144.823427,5,house,VIC34,VIC97,3018
49218,3/3/2020,355000,Melbourne,Melbourne,VIC,-37.81846898,144.9554711,1,unit,VIC1634,VIC107,3000
49219,3/3/2020,1180000,Vermont,Melbourne,VIC,-37.843795,145.196355,4,house,VIC2630,VIC136,3133
49220,3/3/2020,346000,Melbourne,Melbourne,VIC,-37.80812426,144.9598124,2,unit,VIC1634,VIC107,3004
49221,3/3/2020,580000,Melbourne,Melbourne,VIC,-37.81151608,144.9606515,2,unit,VIC1634,VIC107,3000
49222,3/3/2020,580000,Melbourne,Melbourne,VIC,-37.81151608,144.9606515,2,unit,VIC1634,VIC107,3004
49223,3/3/2020,1008000,Kilsyth,Melbourne,VIC,-37.80099,145.311362,5,house,VIC1349,VIC129,3137
49224,3/3/2020,690000,Derrimut,Melbourne,VIC,-37.78933685,144.7589674,3,house,VIC738,VIC168,3026
49225,3/3/2020,502000,Windsor,Melbourne,VIC,-37.857325,144.999659,2,unit,VIC2807,VIC107,3181
49226,3/3/2020,701000,Croydon,Melbourne,VIC,-37.806187,145.277553,3,townhouse,VIC680,VIC139,3136
49227,3/3/2020,410000,Truganina,Melbourne,VIC,-37.83366552,144.713506,3,house,VIC2585,VIC176,3029
49228,3/3/2020,850500,Blackburn,Melbourne,VIC,-37.81770131,145.1441032,2,house,VIC252,VIC136,3130
49229,3/3/2020,745000,Seaford,Melbourne,VIC,-38.11160536,145.1320719,3,house,VIC2253,VIC88,3198
49230,3/3/2020,700000,Greenvale,Melbourne,VIC,-37.62588226,144.8785353,4,house,VIC1097,VIC96,3059
49231,3/4/2020,2000000,Bentleigh,Melbourne,VIC,-37.916205,145.029972,3,house,VIC214,VIC89,3204
49232,3/4/2020,395000,Blackburn,Melbourne,VIC,-37.82978207,145.1366102,1,unit,VIC252,VIC136,3130
49233,3/4/2020,525000,Craigieburn,Melbourne,VIC,-37.59565534,144.9373045,4,house,VIC660,VIC96,3064
49234,3/4/2020,730000,Highett,Melbourne,VIC,-37.951393,145.049268,2,unit,VIC1177,VIC98,3190
49235,3/4/2020,490000,Officer,Melbourne,VIC,-38.06118238,145.4039286,3,house,VIC2002,VIC161,3809
49236,3/4/2020,585000,Highett,Melbourne,VIC,-37.94913036,145.04174,2,unit,VIC1177,VIC98,3190
49237,3/4/2020,620000,Officer,Melbourne,VIC,-38.07427998,145.4222544,4,house,VIC2002,VIC161,3809
49238,3/4/2020,700000,Doreen,Melbourne,VIC,-37.60689917,145.122902,3,house,VIC774,VIC114,3754
49239,3/4/2020,740000,Cheltenham,Melbourne,VIC,-37.96125245,145.040202,3,house,VIC537,VIC98,3192
49240,3/4/2020,620000,Doreen,Melbourne,VIC,-37.58501224,145.1209022,3,house,VIC774,VIC114,3754
49241,3/4/2020,975000,Clarinda,Melbourne,VIC,-37.944803,145.098626,5,house,VIC564,VIC98,3169
49242,3/4/2020,750000,Lyndhurst,Melbourne,VIC,-38.07609935,145.2465474,3,house,VIC1550,VIC127,3975
49243,3/4/2020,668000,Boronia,Melbourne,VIC,-37.8659044,145.2702277,3,unit,VIC304,VIC128,3155
49244,3/4/2020,420000,Boronia,Melbourne,VIC,-37.85784369,145.2866413,2,unit,VIC304,VIC128,3155
49245,3/4/2020,806000,Doreen,Melbourne,VIC,-37.58051675,145.134482,4,house,VIC774,VIC114,3754
49246,3/4/2020,635000,Rosebud,Melbourne,VIC,-38.36795222,144.9178085,3,house,VIC2199,VIC125,3939
49247,3/4/2020,450000,Clyde,Melbourne,VIC,-38.13234204,145.3225034,2,house,VIC579,VIC127,3978
49248,3/4/2020,740000,Donvale,Melbourne,VIC,-37.802047,145.181991,2,unit,VIC769,VIC141,3111
49249,3/4/2020,928235,Northcote,Melbourne,VIC,-37.770025,144.999084,2,unit,VIC1967,VIC170,3070
49250,3/4/2020,428000,Southbank,Melbourne,VIC,-37.82153375,144.9624714,1,unit,VIC2319,VIC107,3006
49251,3/4/2020,1300000,Southbank,Melbourne,VIC,-37.8248302,144.9618358,3,unit,VIC2319,VIC107,3006
49252,3/4/2020,565000,Southbank,Melbourne,VIC,-37.82392899,144.9621158,2,unit,VIC2319,VIC107,3006
49253,3/4/2020,505000,Blackburn,Melbourne,VIC,-37.82036576,145.1385132,2,unit,VIC252,VIC136,3130
49254,3/4/2020,650000,Mernda,Melbourne,VIC,-37.5988809,145.0873311,4,house,VIC1653,VIC114,3754
49255,3/4/2020,520000,Mernda,Melbourne,VIC,-37.60849833,145.0813547,3,house,VIC1653,VIC114,3754
49256,3/4/2020,450000,Clyde,Melbourne,VIC,-38.1255015,145.3534101,2,house,VIC579,VIC127,3978
49257,3/4/2020,525000,Craigieburn,Melbourne,VIC,-37.57779796,144.9059792,3,house,VIC660,VIC96,3064
49258,3/4/2020,380000,Laverton,Melbourne,VIC,-37.852076,144.777908,2,unit,VIC1471,VIC95,3028
49259,3/4/2020,450000,Brighton,Melbourne,VIC,-37.925491,144.988678,1,unit,VIC336,VIC116,3186
49260,3/4/2020,495000,Officer,Melbourne,VIC,-38.06881501,145.4316107,3,house,VIC2002,VIC161,3809
49261,3/4/2020,780000,Werribee,Melbourne,VIC,-37.90097087,144.6116813,4,house,VIC2753,VIC95,3030
49262,3/4/2020,770000,Tecoma,Melbourne,VIC,-37.905112,145.348509,3,house,VIC2478,VIC129,3160
49263,3/4/2020,689000,Ivanhoe,Melbourne,VIC,-37.77160698,145.0473503,2,townhouse,VIC1239,VIC165,3079
49264,3/4/2020,560000,Hawthorn,Melbourne,VIC,-37.815529,145.03881,2,unit,VIC1143,VIC167,3122
49265,3/4/2020,350500,Preston,Melbourne,VIC,-37.75219793,145.0022531,1,unit,VIC2117,VIC170,3072
49266,3/4/2020,2030000,Kew,Melbourne,VIC,-37.8121,145.04124,3,house,VIC1331,VIC167,3101
49267,3/4/2020,544000,Pakenham,Melbourne,VIC,-38.05923717,145.5165386,4,house,VIC2023,VIC161,3810
49268,3/4/2020,2731000,Blackburn,Melbourne,VIC,-37.821968,145.144159,4,house,VIC252,VIC136,3130
49269,3/4/2020,629786,Craigieburn,Melbourne,VIC,-37.56586997,144.9043108,4,house,VIC660,VIC96,3064
49270,3/4/2020,710143,Mooroolbark,Melbourne,VIC,-37.787996,145.325977,3,house,VIC1749,VIC129,3138
49271,3/4/2020,2180000,Kew,Melbourne,VIC,-37.807458,145.022337,4,house,VIC1331,VIC167,3101
49272,3/4/2020,1135000,Mooroolbark,Melbourne,VIC,-37.787996,145.325977,4,house,VIC1749,VIC129,3138
49273,3/4/2020,840000,Reservoir,Melbourne,VIC,-37.698683,145.034181,4,house,VIC2158,VIC170,3073
49274,3/4/2020,1055000,Mornington,Melbourne,VIC,-38.24361641,145.0711826,4,house,VIC1757,VIC125,3931
49275,3/4/2020,522500,Mooroolbark,Melbourne,VIC,-37.787118,145.306227,2,townhouse,VIC1749,VIC129,3138
49276,3/4/2020,1802000,Kew,Melbourne,VIC,-37.79504465,145.035253,3,house,VIC1331,VIC167,3101
49277,3/4/2020,467000,Frankston,Melbourne,VIC,-38.144081,145.141638,2,house,VIC939,VIC88,3199
49278,3/4/2020,650000,Collingwood,Melbourne,VIC,-37.80545576,144.986028,2,unit,VIC613,VIC115,3066
49279,3/4/2020,596000,Mickleham,Melbourne,VIC,-37.56927274,144.8894844,5,house,VIC1669,VIC96,3064
49280,3/4/2020,822000,Mickleham,Melbourne,VIC,-37.54138784,144.9042977,4,house,VIC1669,VIC96,3064
49281,3/4/2020,650000,Albion,Melbourne,VIC,-37.779125,144.819708,3,house,VIC20,VIC168,3020
49282,3/4/2020,860000,Eltham,Melbourne,VIC,-37.703551,145.174317,4,house,VIC858,VIC106,3095
49283,3/4/2020,3175000,Armadale,Melbourne,VIC,-37.856117,145.016194,5,house,VIC66,VIC109,3143
49284,3/4/2020,365000,Epping,Melbourne,VIC,-37.62956648,145.0282492,3,unit,VIC870,VIC114,3076
49285,3/4/2020,725000,Keilor,Melbourne,VIC,-37.721938,144.825176,4,house,VIC1309,VIC168,3036
49286,3/4/2020,570000,Broadmeadows,Melbourne,VIC,-37.690875,144.925653,3,house,VIC346,VIC96,3047
49287,3/4/2020,638000,Carnegie,Melbourne,VIC,-37.88599848,145.0535776,2,unit,VIC497,VIC89,3163
49288,3/4/2020,490000,Ringwood,Melbourne,VIC,-37.81306048,145.2248255,2,unit,VIC2171,VIC139,3134
49289,3/4/2020,585000,Lynbrook,Melbourne,VIC,-38.055151,145.259038,3,house,VIC1549,VIC127,3975
49290,3/4/2020,720000,Officer,Melbourne,VIC,-38.07534037,145.4262129,4,house,VIC2002,VIC161,3809
49291,3/4/2020,524750,Werribee,Melbourne,VIC,-37.89293634,144.6609836,4,house,VIC2753,VIC95,3030
49292,3/4/2020,1250000,Mitcham,Melbourne,VIC,-37.822889,145.204748,4,townhouse,VIC1700,VIC136,3132
49293,3/4/2020,1450000,Mentone,Melbourne,VIC,-37.98323174,145.0583834,3,townhouse,VIC1642,VIC98,3194
49294,3/4/2020,507000,Sydenham,Melbourne,VIC,-37.70563421,144.7770903,4,house,VIC2417,VIC168,3037
49295,3/4/2020,465000,Sunbury,Melbourne,VIC,-37.57819008,144.7476791,3,house,VIC2394,VIC96,3429
49296,3/4/2020,980000,Viewbank,Melbourne,VIC,-37.736703,145.082754,3,house,VIC2636,VIC165,3084
49297,3/4/2020,1000000,Mulgrave,Melbourne,VIC,-37.9228892,145.1884375,4,house,VIC1823,VIC104,3170
49298,3/4/2020,621000,Frankston,Melbourne,VIC,-38.135477,145.147995,3,house,VIC939,VIC88,3199
49299,3/4/2020,377000,Pakenham,Melbourne,VIC,-38.06689465,145.4696439,2,unit,VIC2023,VIC161,3810
49300,3/4/2020,850000,Rye,Melbourne,VIC,-38.37492735,144.789569,2,house,VIC2222,VIC125,3941
49301,3/4/2020,460000,Doveton,Melbourne,VIC,-37.99318066,145.232076,3,house,VIC778,VIC127,3177
49302,3/4/2020,390000,Footscray,Melbourne,VIC,-37.8005848,144.8809964,1,unit,VIC927,VIC101,3011
49303,3/4/2020,747000,Belgrave,Melbourne,VIC,-37.914611,145.344053,4,house,VIC188,VIC129,3160
49304,3/4/2020,826500,Langwarrin,Melbourne,VIC,-38.16391683,145.2045153,4,house,VIC1461,VIC88,3910
49305,3/4/2020,1002500,Croydon,Melbourne,VIC,-37.785259,145.2923482,4,house,VIC680,VIC139,3136
49306,3/4/2020,625000,Rosebud,Melbourne,VIC,-38.36795339,144.9179138,3,house,VIC2199,VIC125,3939
49307,3/4/2020,455000,Dallas,Melbourne,VIC,-37.67557369,144.9335759,3,unit,VIC700,VIC96,3048
49308,3/4/2020,415000,Hastings,Melbourne,VIC,-38.302719,145.188898,2,house,VIC1136,VIC125,3915
49309,3/4/2020,688000,Tarneit,Melbourne,VIC,-37.83857688,144.6438829,4,house,VIC2453,VIC95,3029
49310,3/4/2020,550000,Tarneit,Melbourne,VIC,-37.84778457,144.6491376,3,house,VIC2453,VIC95,3029
49311,3/4/2020,560000,Kew,Melbourne,VIC,-37.80489752,145.0230352,2,unit,VIC1331,VIC167,3101
49312,3/4/2020,310000,Yarraville,Melbourne,VIC,-37.81327441,144.8630699,1,unit,VIC2918,VIC101,3013
49313,3/4/2020,1050000,Dromana,Melbourne,VIC,-38.33637404,144.9612504,3,house,VIC783,VIC125,3936
49314,3/4/2020,140000,Burwood,Melbourne,VIC,-37.851074,145.121024,1,unit,VIC426,VIC136,3125
49315,3/4/2020,600000,Garfield,Melbourne,VIC,-38.0885985,145.683612,4,house,VIC956,VIC161,3814
49316,3/4/2020,620000,Seaford,Melbourne,VIC,-38.11862536,145.1304039,3,house,VIC2253,VIC88,3198
49317,3/4/2020,455000,Dallas,Melbourne,VIC,-37.67557369,144.9335759,3,unit,VIC700,VIC96,3047
49318,3/4/2020,460000,Keysborough,Melbourne,VIC,-37.997567,145.151368,2,unit,VIC1334,VIC91,3173
49319,3/4/2020,780000,Rowville,Melbourne,VIC,-37.91637,145.250824,3,house,VIC2209,VIC128,3178
49320,3/4/2020,1022000,Bentleigh,Melbourne,VIC,-37.91746391,145.0290485,3,townhouse,VIC214,VIC89,3204
49321,3/4/2020,395000,Sunshine,Melbourne,VIC,-37.77974888,144.8327798,2,unit,VIC2398,VIC168,3020
49322,3/4/2020,577500,Truganina,Melbourne,VIC,-37.84437705,144.7261265,4,house,VIC2585,VIC176,3029
49323,3/4/2020,614500,Berwick,Melbourne,VIC,-38.02525639,145.3440809,3,house,VIC224,VIC127,3806
49324,3/4/2020,600000,Truganina,Melbourne,VIC,-37.833906,144.72347,4,house,VIC2585,VIC176,3029
49325,3/4/2020,685000,Keysborough,Melbourne,VIC,-38.01033513,145.157669,3,townhouse,VIC1334,VIC91,3173
49326,3/4/2020,820000,Truganina,Melbourne,VIC,-37.83894614,144.7148932,4,house,VIC2585,VIC176,3029
49327,3/4/2020,615000,Rosebud,Melbourne,VIC,-38.37719331,144.9201501,3,house,VIC2199,VIC125,3939
49328,3/4/2020,715000,Mitcham,Melbourne,VIC,-37.82698246,145.1961105,2,unit,VIC1700,VIC136,3132
49329,3/4/2020,578000,Truganina,Melbourne,VIC,-37.81588697,144.713287,4,house,VIC2585,VIC176,3029
49330,3/4/2020,595000,Berwick,Melbourne,VIC,-38.03186051,145.3552578,3,house,VIC224,VIC127,3806
49331,3/4/2020,1220000,Toorak,Melbourne,VIC,-37.834546,145.019001,3,unit,VIC2550,VIC109,3142
49332,3/4/2020,599000,Melbourne,Melbourne,VIC,-37.80825992,144.967635,2,unit,VIC1634,VIC107,3000
49333,3/4/2020,1300000,Preston,Melbourne,VIC,-37.738743,145.004728,3,house,VIC2117,VIC170,3072
49334,3/4/2020,565000,Laverton,Melbourne,VIC,-37.86366,144.767705,2,townhouse,VIC1471,VIC95,3028
49335,3/4/2020,1475000,Mornington,Melbourne,VIC,-38.21649197,145.0519645,4,townhouse,VIC1757,VIC125,3931
49336,3/4/2020,606700,Truganina,Melbourne,VIC,-37.85694678,144.7258564,4,house,VIC2585,VIC176,3029
49337,3/4/2020,825000,Greenvale,Melbourne,VIC,-37.62029195,144.8758263,4,house,VIC1097,VIC96,3059
49338,3/4/2020,355000,Frankston,Melbourne,VIC,-38.13807334,145.1360253,2,unit,VIC939,VIC88,3199
49339,3/4/2020,390000,Cranbourne,Melbourne,VIC,-38.09421,145.27819,3,house,VIC661,VIC127,3977
49340,3/4/2020,657000,Boronia,Melbourne,VIC,-37.866749,145.287444,3,house,VIC304,VIC128,3155
49341,3/4/2020,768000,Parkdale,Melbourne,VIC,-37.99549981,145.0805446,2,unit,VIC2033,VIC98,3195
49342,3/4/2020,1035000,Williamstown,Melbourne,VIC,-37.851842,144.893975,3,house,VIC2794,VIC97,3016
49343,3/4/2020,580000,Lalor,Melbourne,VIC,-37.661471,145.014202,4,house,VIC1446,VIC114,3075
49344,3/4/2020,960000,Sunbury,Melbourne,VIC,-37.59840871,144.7086316,4,house,VIC2394,VIC96,3429
49345,3/4/2020,599000,Melbourne,Melbourne,VIC,-37.80825992,144.967635,2,unit,VIC1634,VIC107,3004
49346,3/4/2020,461000,Cranbourne,Melbourne,VIC,-38.108535,145.268079,3,house,VIC661,VIC127,3977
49347,3/4/2020,565000,Rye,Melbourne,VIC,-38.38296,144.838223,3,house,VIC2222,VIC125,3941
49348,3/5/2020,525000,Werribee,Melbourne,VIC,-37.884179,144.657378,3,house,VIC2753,VIC95,3030
49349,3/5/2020,660000,Ringwood,Melbourne,VIC,-37.815886,145.213552,2,house,VIC2171,VIC139,3134
49350,3/5/2020,582000,Pakenham,Melbourne,VIC,-38.05565623,145.5141304,4,house,VIC2023,VIC161,3810
49351,3/5/2020,170000,Carlton,Melbourne,VIC,-37.80634,144.965399,1,unit,VIC494,VIC132,3053
49352,3/5/2020,470000,Craigieburn,Melbourne,VIC,-37.56677626,144.9032472,3,house,VIC660,VIC96,3064
49353,3/5/2020,395000,Truganina,Melbourne,VIC,-37.83486732,144.7111427,2,unit,VIC2585,VIC176,3029
49354,3/5/2020,625000,Bayswater,Melbourne,VIC,-37.848155,145.259098,2,unit,VIC173,VIC128,3153
